schedule_id,store_id,employee_id,employee_name,shift_date,shift_type,start_time,end_time,hours_worked,department
SCH001948,S006,EMP078,Mike Brown,2024-01-30,night,18:00,04:00,8.0,meat
SCH001949,S006,EMP078,Mike Brown,2024-01-05,evening,12:00,21:00,8.0,meat
SCH001950,S006,EMP078,Mike Brown,2024-01-22,morning,07:00,20:00,8.0,produce
SCH001951,S006,EMP078,Mike Brown,2024-01-07,night,19:00,23:00,8.0,checkout
SCH001952,S006,EMP078,Mike Brown,2024-01-25,night,16:00,02:00,8.0,meat
SCH001953,S006,EMP078,Mike Brown,2024-01-08,morning,11:00,16:00,8.0,checkout
SCH001954,S006,EMP078,Mike Brown,2024-01-06,evening,21:00,16:00,8.0,bakery
SCH001955,S006,EMP079,Lisa Brown,2024-01-02,evening,22:00,17:00,8.0,stocking
SCH001956,S006,EMP079,Lisa Brown,2024-01-02,evening,19:00,04:00,8.0,bakery
SCH001957,S006,EMP079,Lisa Brown,2024-01-21,night,11:00,20:00,8.0,dairy
SCH001958,S006,EMP079,Lisa Brown,2024-01-11,evening,08:00,15:00,8.0,bakery
SCH001959,S006,EMP079,Lisa Brown,2024-01-17,morning,15:00,20:00,8.0,bakery
SCH001960,S006,EMP079,Lisa Brown,2024-01-27,night,11:00,00:00,8.0,checkout
SCH001961,S006,EMP079,Lisa Brown,2024-01-05,night,22:00,23:00,8.0,stocking
SCH001962,S006,EMP079,Lisa Brown,2024-01-24,night,12:00,02:00,8.0,produce
SCH001963,S006,EMP079,Lisa Brown,2024-01-15,evening,17:00,15:00,8.0,dairy
SCH001964,S006,EMP079,Lisa Brown,2024-01-07,night,14:00,18:00,8.0,meat
SCH001965,S006,EMP079,Lisa Brown,2024-01-30,evening,10:00,18:00,8.0,meat
SCH001966,S006,EMP079,Lisa Brown,2024-01-27,evening,15:00,00:00,8.0,stocking
SCH001967,S006,EMP079,Lisa Brown,2024-01-02,night,16:00,23:00,8.0,dairy
SCH001968,S006,EMP079,Lisa Brown,2024-01-31,morning,20:00,19:00,8.0,meat
SCH001969,S006,EMP079,Lisa Brown,2024-01-31,morning,10:00,02:00,8.0,dairy
SCH001970,S006,EMP079,Lisa Brown,2024-01-23,morning,22:00,23:00,8.0,stocking
SCH001971,S006,EMP079,Lisa Brown,2024-01-11,morning,15:00,02:00,8.0,bakery
SCH001972,S006,EMP079,Lisa Brown,2024-01-01,morning,12:00,02:00,8.0,checkout
SCH001973,S006,EMP079,Lisa Brown,2024-01-22,night,17:00,20:00,8.0,meat
SCH001974,S006,EMP079,Lisa Brown,2024-01-16,morning,19:00,02:00,8.0,bakery
SCH001975,S006,EMP079,Lisa Brown,2024-01-30,morning,20:00,00:00,8.0,produce
SCH001976,S006,EMP079,Lisa Brown,2024-01-29,evening,12:00,14:00,8.0,produce
SCH001977,S006,EMP080,Mike Davis,2024-01-02,morning,15:00,05:00,8.0,meat
SCH001978,S006,EMP080,Mike Davis,2024-01-12,night,18:00,15:00,8.0,checkout
SCH001979,S006,EMP080,Mike Davis,2024-01-28,morning,14:00,16:00,8.0,bakery
SCH001980,S006,EMP080,Mike Davis,2024-01-13,night,11:00,21:00,8.0,stocking
SCH001981,S006,EMP080,Mike Davis,2024-01-13,morning,19:00,00:00,8.0,stocking
SCH001982,S006,EMP080,Mike Davis,2024-01-17,evening,21:00,02:00,8.0,meat
SCH001983,S006,EMP080,Mike Davis,2024-01-21,evening,10:00,21:00,8.0,meat
SCH001984,S006,EMP080,Mike Davis,2024-01-04,evening,10:00,21:00,8.0,bakery
SCH001985,S006,EMP080,Mike Davis,2024-01-09,morning,22:00,16:00,8.0,dairy
SCH001986,S006,EMP080,Mike Davis,2024-01-24,evening,08:00,15:00,8.0,checkout
SCH001987,S006,EMP080,Mike Davis,2024-01-13,night,12:00,22:00,8.0,dairy
SCH001988,S006,EMP080,Mike Davis,2024-01-03,evening,08:00,18:00,8.0,dairy
SCH001989,S006,EMP080,Mike Davis,2024-01-28,morning,19:00,00:00,8.0,stocking
SCH001990,S006,EMP080,Mike Davis,2024-01-01,morning,15:00,18:00,8.0,stocking
SCH001991,S006,EMP080,Mike Davis,2024-01-27,night,06:00,01:00,8.0,checkout
SCH001992,S006,EMP080,Mike Davis,2024-01-24,night,10:00,04:00,8.0,checkout
SCH001993,S006,EMP080,Mike Davis,2024-01-27,morning,14:00,00:00,8.0,dairy
SCH001994,S006,EMP080,Mike Davis,2024-01-29,night,15:00,01:00,8.0,produce
SCH001995,S006,EMP080,Mike Davis,2024-01-30,evening,09:00,22:00,8.0,stocking
SCH001996,S006,EMP080,Mike Davis,2024-01-22,night,19:00,18:00,8.0,meat
SCH001997,S006,EMP080,Mike Davis,2024-01-09,morning,08:00,19:00,8.0,checkout
SCH001998,S006,EMP080,Mike Davis,2024-01-22,morning,14:00,03:00,8.0,produce
SCH001999,S006,EMP081,David Johnson,2024-01-25,morning,11:00,06:00,8.0,checkout
SCH002000,S006,EMP081,David Johnson,2024-01-18,evening,18:00,22:00,8.0,checkout
SCH002001,S006,EMP081,David Johnson,2024-01-09,night,07:00,14:00,8.0,bakery
SCH002002,S006,EMP081,David Johnson,2024-01-26,morning,19:00,19:00,8.0,checkout
SCH002003,S006,EMP081,David Johnson,2024-01-24,night,09:00,16:00,8.0,produce
SCH002004,S006,EMP081,David Johnson,2024-01-13,morning,06:00,20:00,8.0,dairy
SCH002005,S006,EMP081,David Johnson,2024-01-29,night,06:00,03:00,8.0,checkout
SCH002006,S006,EMP081,David Johnson,2024-01-30,morning,15:00,16:00,8.0,dairy
SCH002007,S006,EMP081,David Johnson,2024-01-29,night,16:00,16:00,8.0,bakery
SCH002008,S006,EMP081,David Johnson,2024-01-29,morning,07:00,00:00,8.0,stocking
SCH002009,S006,EMP081,David Johnson,2024-01-19,evening,21:00,21:00,8.0,stocking
SCH002010,S006,EMP081,David Johnson,2024-01-30,morning,13:00,15:00,8.0,produce
SCH002011,S006,EMP081,David Johnson,2024-01-22,night,06:00,20:00,8.0,bakery
SCH002012,S006,EMP081,David Johnson,2024-01-01,night,21:00,23:00,8.0,checkout
SCH002013,S006,EMP081,David Johnson,2024-01-05,evening,15:00,19:00,8.0,produce
SCH002014,S006,EMP081,David Johnson,2024-01-13,night,19:00,21:00,8.0,stocking
SCH002015,S006,EMP081,David Johnson,2024-01-20,evening,19:00,06:00,8.0,produce
SCH002016,S006,EMP081,David Johnson,2024-01-28,morning,13:00,05:00,8.0,produce
SCH002017,S006,EMP081,David Johnson,2024-01-12,evening,07:00,01:00,8.0,produce
SCH002018,S006,EMP081,David Johnson,2024-01-19,night,20:00,18:00,8.0,bakery
SCH002019,S006,EMP081,David Johnson,2024-01-11,morning,14:00,19:00,8.0,meat
SCH002020,S006,EMP081,David Johnson,2024-01-09,night,17:00,02:00,8.0,bakery
SCH002021,S006,EMP081,David Johnson,2024-01-17,night,15:00,14:00,8.0,checkout
SCH002022,S006,EMP081,David Johnson,2024-01-09,morning,14:00,18:00,8.0,bakery
SCH002023,S006,EMP081,David Johnson,2024-01-15,morning,16:00,06:00,8.0,checkout
SCH002024,S006,EMP081,David Johnson,2024-01-30,morning,11:00,05:00,8.0,meat
SCH002025,S006,EMP081,David Johnson,2024-01-17,evening,22:00,23:00,8.0,produce
SCH002026,S006,EMP081,David Johnson,2024-01-16,morning,06:00,04:00,8.0,produce
SCH002027,S006,EMP081,David Johnson,2024-01-24,morning,11:00,23:00,8.0,meat
SCH002028,S006,EMP081,David Johnson,2024-01-23,night,08:00,04:00,8.0,stocking
SCH002029,S006,EMP082,Mike Johnson,2024-01-05,morning,10:00,18:00,8.0,bakery
SCH002030,S006,EMP082,Mike Johnson,2024-01-14,evening,09:00,02:00,8.0,meat
SCH002031,S006,EMP082,Mike Johnson,2024-01-17,morning,20:00,18:00,8.0,produce
SCH002032,S006,EMP082,Mike Johnson,2024-01-10,morning,10:00,06:00,8.0,stocking
SCH002033,S006,EMP082,Mike Johnson,2024-01-25,night,22:00,05:00,8.0,dairy
SCH002034,S006,EMP082,Mike Johnson,2024-01-07,evening,15:00,05:00,8.0,bakery
SCH002035,S006,EMP082,Mike Johnson,2024-01-08,evening,06:00,23:00,8.0,meat
SCH002036,S006,EMP082,Mike Johnson,2024-01-03,evening,17:00,18:00,8.0,checkout
SCH002037,S006,EMP082,Mike Johnson,2024-01-04,evening,06:00,15:00,8.0,checkout
SCH002038,S006,EMP082,Mike Johnson,2024-01-27,evening,22:00,17:00,8.0,stocking
SCH002039,S006,EMP082,Mike Johnson,2024-01-27,night,18:00,16:00,8.0,checkout
SCH002040,S006,EMP082,Mike Johnson,2024-01-11,night,17:00,06:00,8.0,dairy
SCH002041,S006,EMP082,Mike Johnson,2024-01-15,morning,21:00,17:00,8.0,meat
SCH002042,S006,EMP082,Mike Johnson,2024-01-27,night,17:00,21:00,8.0,stocking
SCH002043,S006,EMP082,Mike Johnson,2024-01-06,night,14:00,21:00,8.0,stocking
SCH002044,S006,EMP082,Mike Johnson,2024-01-12,evening,17:00,18:00,8.0,bakery
SCH002045,S006,EMP082,Mike Johnson,2024-01-10,morning,07:00,22:00,8.0,bakery
SCH002046,S006,EMP082,Mike Johnson,2024-01-22,night,21:00,14:00,8.0,checkout
SCH002047,S006,EMP082,Mike Johnson,2024-01-12,morning,22:00,00:00,8.0,stocking
SCH002048,S006,EMP082,Mike Johnson,2024-01-20,evening,15:00,05:00,8.0,meat
SCH002049,S006,EMP082,Mike Johnson,2024-01-13,night,18:00,16:00,8.0,stocking
SCH002050,S006,EMP082,Mike Johnson,2024-01-07,night,06:00,18:00,8.0,produce
SCH002051,S006,EMP083,Lisa Johnson,2024-01-04,evening,13:00,18:00,8.0,bakery
SCH002052,S006,EMP083,Lisa Johnson,2024-01-31,evening,18:00,04:00,8.0,dairy
SCH002053,S006,EMP083,Lisa Johnson,2024-01-20,morning,11:00,02:00,8.0,bakery
SCH002054,S006,EMP083,Lisa Johnson,2024-01-20,morning,08:00,19:00,8.0,produce
SCH002055,S006,EMP083,Lisa Johnson,2024-01-31,morning,13:00,23:00,8.0,dairy
SCH002056,S006,EMP083,Lisa Johnson,2024-01-04,morning,16:00,17:00,8.0,meat
SCH002057,S006,EMP083,Lisa Johnson,2024-01-08,evening,15:00,18:00,8.0,produce
SCH002058,S006,EMP083,Lisa Johnson,2024-01-19,evening,18:00,23:00,8.0,stocking
SCH002059,S006,EMP083,Lisa Johnson,2024-01-21,evening,07:00,01:00,8.0,dairy
SCH002060,S006,EMP083,Lisa Johnson,2024-01-09,night,09:00,15:00,8.0,stocking
SCH002061,S006,EMP083,Lisa Johnson,2024-01-09,evening,17:00,17:00,8.0,checkout
SCH002062,S006,EMP083,Lisa Johnson,2024-01-02,evening,12:00,05:00,8.0,bakery
SCH002063,S006,EMP083,Lisa Johnson,2024-01-20,night,17:00,15:00,8.0,produce
SCH002064,S006,EMP083,Lisa Johnson,2024-01-05,evening,08:00,04:00,8.0,checkout
SCH002065,S006,EMP083,Lisa Johnson,2024-01-28,night,14:00,21:00,8.0,bakery
SCH002066,S006,EMP083,Lisa Johnson,2024-01-25,night,06:00,22:00,8.0,dairy
SCH002067,S006,EMP083,Lisa Johnson,2024-01-22,night,18:00,18:00,8.0,stocking
SCH002068,S006,EMP083,Lisa Johnson,2024-01-11,evening,15:00,20:00,8.0,bakery
SCH002069,S006,EMP083,Lisa Johnson,2024-01-31,night,08:00,17:00,8.0,stocking
SCH002070,S006,EMP083,Lisa Johnson,2024-01-24,night,15:00,23:00,8.0,meat
SCH002071,S006,EMP083,Lisa Johnson,2024-01-14,night,13:00,04:00,8.0,checkout
SCH002072,S006,EMP083,Lisa Johnson,2024-01-28,evening,09:00,04:00,8.0,dairy
SCH002073,S006,EMP083,Lisa Johnson,2024-01-10,evening,19:00,15:00,8.0,dairy
SCH002074,S006,EMP083,Lisa Johnson,2024-01-23,night,17:00,04:00,8.0,produce
SCH002075,S006,EMP083,Lisa Johnson,2024-01-21,night,22:00,06:00,8.0,dairy
SCH002076,S006,EMP084,Jane Davis,2024-01-14,morning,10:00,04:00,8.0,checkout
SCH002077,S006,EMP084,Jane Davis,2024-01-02,evening,12:00,20:00,8.0,checkout
SCH002078,S006,EMP084,Jane Davis,2024-01-18,evening,22:00,00:00,8.0,meat
SCH002079,S006,EMP084,Jane Davis,2024-01-14,night,15:00,16:00,8.0,stocking
SCH002080,S006,EMP084,Jane Davis,2024-01-06,night,13:00,23:00,8.0,stocking
SCH002081,S006,EMP084,Jane Davis,2024-01-25,night,10:00,14:00,8.0,meat
SCH002082,S006,EMP084,Jane Davis,2024-01-04,morning,22:00,19:00,8.0,meat
SCH002083,S006,EMP084,Jane Davis,2024-01-31,night,16:00,23:00,8.0,produce
SCH002084,S006,EMP084,Jane Davis,2024-01-18,night,06:00,06:00,8.0,bakery
SCH002085,S006,EMP084,Jane Davis,2024-01-15,morning,19:00,03:00,8.0,produce
SCH002086,S006,EMP084,Jane Davis,2024-01-20,evening,19:00,21:00,8.0,stocking
SCH002087,S006,EMP084,Jane Davis,2024-01-22,morning,12:00,16:00,8.0,stocking
SCH002088,S006,EMP084,Jane Davis,2024-01-14,evening,20:00,04:00,8.0,checkout
SCH002089,S006,EMP084,Jane Davis,2024-01-01,evening,10:00,20:00,8.0,produce
SCH002090,S006,EMP084,Jane Davis,2024-01-06,morning,13:00,20:00,8.0,bakery
SCH002091,S006,EMP084,Jane Davis,2024-01-11,night,22:00,04:00,8.0,meat
SCH002092,S006,EMP084,Jane Davis,2024-01-07,night,11:00,20:00,8.0,produce
SCH002093,S006,EMP084,Jane Davis,2024-01-06,evening,07:00,21:00,8.0,checkout
SCH002094,S006,EMP084,Jane Davis,2024-01-03,morning,07:00,23:00,8.0,bakery
SCH002095,S006,EMP084,Jane Davis,2024-01-15,morning,18:00,22:00,8.0,bakery
SCH002096,S006,EMP084,Jane Davis,2024-01-13,night,08:00,16:00,8.0,produce
SCH002097,S006,EMP084,Jane Davis,2024-01-08,morning,15:00,20:00,8.0,stocking
SCH002098,S006,EMP084,Jane Davis,2024-01-24,night,15:00,02:00,8.0,checkout
SCH002099,S006,EMP084,Jane Davis,2024-01-10,evening,21:00,16:00,8.0,meat
SCH002100,S006,EMP084,Jane Davis,2024-01-13,evening,13:00,22:00,8.0,bakery
SCH002101,S006,EMP084,Jane Davis,2024-01-06,night,09:00,06:00,8.0,checkout
SCH002102,S006,EMP084,Jane Davis,2024-01-26,night,16:00,16:00,8.0,checkout
SCH002103,S006,EMP084,Jane Davis,2024-01-05,evening,11:00,17:00,8.0,checkout
SCH002104,S006,EMP085,Jane Brown,2024-01-09,night,12:00,05:00,8.0,bakery
SCH002105,S006,EMP085,Jane Brown,2024-01-08,night,12:00,14:00,8.0,produce
SCH002106,S006,EMP085,Jane Brown,2024-01-18,night,21:00,06:00,8.0,produce
SCH002107,S006,EMP085,Jane Brown,2024-01-30,morning,09:00,22:00,8.0,dairy
SCH002108,S006,EMP085,Jane Brown,2024-01-12,evening,18:00,22:00,8.0,checkout
SCH002109,S006,EMP085,Jane Brown,2024-01-27,night,08:00,14:00,8.0,stocking
SCH002110,S006,EMP085,Jane Brown,2024-01-12,morning,09:00,02:00,8.0,bakery
SCH002111,S006,EMP085,Jane Brown,2024-01-05,evening,09:00,15:00,8.0,meat
SCH002112,S006,EMP085,Jane Brown,2024-01-04,evening,14:00,16:00,8.0,produce
SCH002113,S006,EMP085,Jane Brown,2024-01-08,morning,08:00,16:00,8.0,checkout
SCH002114,S006,EMP085,Jane Brown,2024-01-08,night,09:00,17:00,8.0,produce
SCH002115,S006,EMP085,Jane Brown,2024-01-19,morning,07:00,06:00,8.0,bakery
SCH002116,S006,EMP085,Jane Brown,2024-01-31,morning,22:00,17:00,8.0,bakery
SCH002117,S006,EMP085,Jane Brown,2024-01-09,night,16:00,03:00,8.0,dairy
SCH002118,S006,EMP085,Jane Brown,2024-01-05,evening,11:00,19:00,8.0,bakery
SCH002119,S006,EMP085,Jane Brown,2024-01-30,evening,11:00,15:00,8.0,produce
SCH002120,S006,EMP085,Jane Brown,2024-01-30,night,20:00,21:00,8.0,stocking
SCH002121,S006,EMP085,Jane Brown,2024-01-21,morning,22:00,03:00,8.0,produce
SCH002122,S006,EMP085,Jane Brown,2024-01-24,night,12:00,21:00,8.0,produce
SCH002123,S006,EMP085,Jane Brown,2024-01-20,morning,12:00,21:00,8.0,bakery
SCH002124,S006,EMP085,Jane Brown,2024-01-05,night,20:00,23:00,8.0,stocking
SCH002125,S006,EMP085,Jane Brown,2024-01-06,night,20:00,21:00,8.0,meat
SCH002126,S006,EMP085,Jane Brown,2024-01-18,morning,19:00,03:00,8.0,stocking
SCH002127,S006,EMP085,Jane Brown,2024-01-22,morning,07:00,23:00,8.0,stocking
SCH002128,S006,EMP085,Jane Brown,2024-01-28,morning,19:00,15:00,8.0,stocking
SCH002129,S006,EMP085,Jane Brown,2024-01-04,evening,17:00,17:00,8.0,dairy
SCH002130,S006,EMP085,Jane Brown,2024-01-05,night,14:00,23:00,8.0,produce
SCH002131,S006,EMP085,Jane Brown,2024-01-23,night,15:00,15:00,8.0,checkout
SCH002132,S006,EMP085,Jane Brown,2024-01-27,morning,19:00,06:00,8.0,meat
SCH002133,S006,EMP085,Jane Brown,2024-01-03,evening,18:00,21:00,8.0,meat
SCH002134,S006,EMP086,Lisa Johnson,2024-01-20,morning,12:00,01:00,8.0,checkout
SCH002135,S006,EMP086,Lisa Johnson,2024-01-12,night,21:00,05:00,8.0,dairy
SCH002136,S006,EMP086,Lisa Johnson,2024-01-18,evening,19:00,04:00,8.0,meat
SCH002137,S006,EMP086,Lisa Johnson,2024-01-06,night,14:00,21:00,8.0,checkout
SCH002138,S006,EMP086,Lisa Johnson,2024-01-22,evening,15:00,04:00,8.0,checkout
SCH002139,S006,EMP086,Lisa Johnson,2024-01-13,morning,19:00,23:00,8.0,produce
SCH002140,S006,EMP086,Lisa Johnson,2024-01-13,night,10:00,19:00,8.0,produce
SCH002141,S006,EMP086,Lisa Johnson,2024-01-14,evening,11:00,03:00,8.0,produce
SCH002142,S006,EMP086,Lisa Johnson,2024-01-08,night,18:00,00:00,8.0,stocking
SCH002143,S006,EMP086,Lisa Johnson,2024-01-25,night,18:00,20:00,8.0,checkout
SCH002144,S006,EMP086,Lisa Johnson,2024-01-12,evening,11:00,22:00,8.0,bakery
SCH002145,S006,EMP086,Lisa Johnson,2024-01-10,morning,06:00,14:00,8.0,produce
SCH002146,S006,EMP086,Lisa Johnson,2024-01-15,evening,12:00,05:00,8.0,meat
SCH002147,S006,EMP086,Lisa Johnson,2024-01-10,evening,15:00,23:00,8.0,bakery
SCH002148,S006,EMP086,Lisa Johnson,2024-01-13,night,17:00,23:00,8.0,stocking
SCH002149,S006,EMP086,Lisa Johnson,2024-01-14,evening,17:00,17:00,8.0,stocking
SCH002150,S006,EMP086,Lisa Johnson,2024-01-27,evening,18:00,16:00,8.0,stocking
SCH002151,S006,EMP086,Lisa Johnson,2024-01-02,evening,17:00,02:00,8.0,dairy
SCH002152,S006,EMP086,Lisa Johnson,2024-01-23,morning,22:00,03:00,8.0,meat
SCH002153,S006,EMP086,Lisa Johnson,2024-01-11,night,21:00,05:00,8.0,stocking
SCH002154,S006,EMP086,Lisa Johnson,2024-01-27,evening,19:00,16:00,8.0,checkout
SCH002155,S006,EMP086,Lisa Johnson,2024-01-15,evening,14:00,23:00,8.0,meat
SCH002156,S006,EMP086,Lisa Johnson,2024-01-07,evening,07:00,04:00,8.0,stocking
SCH002157,S006,EMP086,Lisa Johnson,2024-01-06,morning,09:00,17:00,8.0,checkout
SCH002158,S006,EMP086,Lisa Johnson,2024-01-22,morning,13:00,15:00,8.0,checkout
SCH002159,S006,EMP086,Lisa Johnson,2024-01-29,evening,11:00,00:00,8.0,checkout
SCH002160,S006,EMP086,Lisa Johnson,2024-01-16,evening,13:00,20:00,8.0,bakery
SCH002161,S006,EMP086,Lisa Johnson,2024-01-19,evening,15:00,18:00,8.0,dairy
SCH002162,S006,EMP087,Sarah Smith,2024-01-11,morning,07:00,03:00,8.0,dairy
SCH002163,S006,EMP087,Sarah Smith,2024-01-10,night,21:00,17:00,8.0,dairy
SCH002164,S006,EMP087,Sarah Smith,2024-01-15,night,13:00,02:00,8.0,dairy
SCH002165,S006,EMP087,Sarah Smith,2024-01-04,night,21:00,06:00,8.0,checkout
SCH002166,S006,EMP087,Sarah Smith,2024-01-31,evening,21:00,01:00,8.0,stocking
SCH002167,S006,EMP087,Sarah Smith,2024-01-07,morning,14:00,15:00,8.0,produce
SCH002168,S006,EMP087,Sarah Smith,2024-01-22,morning,17:00,22:00,8.0,stocking
SCH002169,S006,EMP087,Sarah Smith,2024-01-22,night,14:00,02:00,8.0,checkout
SCH002170,S006,EMP087,Sarah Smith,2024-01-14,night,17:00,23:00,8.0,checkout
SCH002171,S006,EMP087,Sarah Smith,2024-01-21,morning,17:00,22:00,8.0,dairy
SCH002172,S006,EMP087,Sarah Smith,2024-01-01,morning,19:00,01:00,8.0,bakery
SCH002173,S006,EMP087,Sarah Smith,2024-01-08,evening,22:00,05:00,8.0,checkout
SCH002174,S006,EMP087,Sarah Smith,2024-01-04,evening,21:00,15:00,8.0,produce
SCH002175,S006,EMP087,Sarah Smith,2024-01-08,evening,19:00,15:00,8.0,checkout
SCH002176,S006,EMP087,Sarah Smith,2024-01-17,morning,11:00,20:00,8.0,produce
SCH002177,S006,EMP087,Sarah Smith,2024-01-19,night,22:00,15:00,8.0,dairy
SCH002178,S006,EMP087,Sarah Smith,2024-01-04,evening,06:00,17:00,8.0,checkout
SCH002179,S006,EMP087,Sarah Smith,2024-01-01,night,12:00,22:00,8.0,checkout
SCH002180,S006,EMP087,Sarah Smith,2024-01-22,evening,20:00,01:00,8.0,dairy
SCH002181,S006,EMP087,Sarah Smith,2024-01-10,night,08:00,02:00,8.0,produce
SCH002182,S006,EMP087,Sarah Smith,2024-01-21,night,06:00,23:00,8.0,stocking
SCH002183,S006,EMP087,Sarah Smith,2024-01-03,morning,08:00,05:00,8.0,bakery
SCH002184,S006,EMP087,Sarah Smith,2024-01-13,night,14:00,16:00,8.0,bakery
SCH002185,S006,EMP087,Sarah Smith,2024-01-30,night,20:00,04:00,8.0,meat
SCH002186,S006,EMP087,Sarah Smith,2024-01-24,night,06:00,05:00,8.0,dairy
SCH002187,S006,EMP088,Sarah Johnson,2024-01-22,morning,13:00,16:00,8.0,bakery
SCH002188,S006,EMP088,Sarah Johnson,2024-01-20,evening,20:00,19:00,8.0,produce
SCH002189,S006,EMP088,Sarah Johnson,2024-01-17,night,12:00,02:00,8.0,stocking
SCH002190,S006,EMP088,Sarah Johnson,2024-01-29,morning,21:00,21:00,8.0,meat
SCH002191,S006,EMP088,Sarah Johnson,2024-01-31,evening,21:00,19:00,8.0,bakery
SCH002192,S006,EMP088,Sarah Johnson,2024-01-29,morning,10:00,16:00,8.0,stocking
SCH002193,S006,EMP088,Sarah Johnson,2024-01-20,morning,22:00,22:00,8.0,meat
SCH002194,S006,EMP088,Sarah Johnson,2024-01-29,night,13:00,04:00,8.0,stocking
SCH002195,S006,EMP088,Sarah Johnson,2024-01-17,morning,06:00,03:00,8.0,produce
SCH002196,S006,EMP088,Sarah Johnson,2024-01-23,evening,14:00,05:00,8.0,bakery
SCH002197,S006,EMP088,Sarah Johnson,2024-01-14,night,13:00,17:00,8.0,dairy
SCH002198,S006,EMP088,Sarah Johnson,2024-01-16,night,15:00,17:00,8.0,meat
SCH002199,S006,EMP088,Sarah Johnson,2024-01-07,evening,17:00,22:00,8.0,meat
SCH002200,S006,EMP088,Sarah Johnson,2024-01-15,evening,18:00,19:00,8.0,dairy
SCH002201,S006,EMP088,Sarah Johnson,2024-01-24,night,20:00,01:00,8.0,meat
SCH002202,S006,EMP088,Sarah Johnson,2024-01-24,evening,14:00,23:00,8.0,produce
SCH002203,S006,EMP088,Sarah Johnson,2024-01-20,night,12:00,19:00,8.0,dairy
SCH002204,S006,EMP088,Sarah Johnson,2024-01-18,night,17:00,05:00,8.0,produce
SCH002205,S006,EMP088,Sarah Johnson,2024-01-26,morning,06:00,17:00,8.0,bakery
SCH002206,S006,EMP088,Sarah Johnson,2024-01-19,night,08:00,19:00,8.0,stocking
SCH002207,S006,EMP089,Jane Brown,2024-01-12,night,21:00,04:00,8.0,dairy
SCH002208,S006,EMP089,Jane Brown,2024-01-16,morning,08:00,21:00,8.0,bakery
SCH002209,S006,EMP089,Jane Brown,2024-01-26,morning,11:00,23:00,8.0,dairy
SCH002210,S006,EMP089,Jane Brown,2024-01-22,morning,17:00,22:00,8.0,checkout
SCH002211,S006,EMP089,Jane Brown,2024-01-08,night,08:00,06:00,8.0,dairy
SCH002212,S006,EMP089,Jane Brown,2024-01-13,morning,09:00,15:00,8.0,checkout
SCH002213,S006,EMP089,Jane Brown,2024-01-26,night,12:00,14:00,8.0,meat
SCH002214,S006,EMP089,Jane Brown,2024-01-28,night,13:00,17:00,8.0,produce
SCH002215,S006,EMP089,Jane Brown,2024-01-04,morning,08:00,00:00,8.0,dairy
SCH002216,S006,EMP089,Jane Brown,2024-01-07,evening,16:00,22:00,8.0,bakery
SCH002217,S006,EMP089,Jane Brown,2024-01-25,evening,13:00,04:00,8.0,dairy
SCH002218,S006,EMP089,Jane Brown,2024-01-30,morning,14:00,00:00,8.0,bakery
SCH002219,S006,EMP089,Jane Brown,2024-01-19,evening,19:00,05:00,8.0,checkout
SCH002220,S006,EMP089,Jane Brown,2024-01-09,night,20:00,03:00,8.0,dairy
SCH002221,S006,EMP089,Jane Brown,2024-01-04,morning,08:00,17:00,8.0,dairy
SCH002222,S006,EMP089,Jane Brown,2024-01-03,evening,10:00,22:00,8.0,meat
SCH002223,S006,EMP089,Jane Brown,2024-01-21,morning,15:00,15:00,8.0,meat
SCH002224,S006,EMP089,Jane Brown,2024-01-13,morning,22:00,14:00,8.0,stocking
SCH002225,S006,EMP089,Jane Brown,2024-01-30,morning,19:00,03:00,8.0,stocking
SCH002226,S006,EMP089,Jane Brown,2024-01-06,morning,07:00,23:00,8.0,checkout
SCH002227,S006,EMP089,Jane Brown,2024-01-01,night,16:00,21:00,8.0,stocking
SCH002228,S006,EMP089,Jane Brown,2024-01-26,evening,08:00,05:00,8.0,stocking
SCH002229,S006,EMP089,Jane Brown,2024-01-14,night,20:00,23:00,8.0,stocking
SCH002230,S006,EMP089,Jane Brown,2024-01-23,night,15:00,05:00,8.0,produce
SCH002231,S006,EMP089,Jane Brown,2024-01-12,evening,14:00,18:00,8.0,meat
SCH002232,S006,EMP089,Jane Brown,2024-01-27,night,09:00,15:00,8.0,produce
SCH002233,S006,EMP089,Jane Brown,2024-01-10,night,15:00,06:00,8.0,meat
SCH002234,S006,EMP089,Jane Brown,2024-01-30,evening,14:00,15:00,8.0,checkout
SCH002235,S006,EMP089,Jane Brown,2024-01-15,morning,19:00,22:00,8.0,meat
SCH002236,S006,EMP089,Jane Brown,2024-01-17,night,20:00,18:00,8.0,checkout
SCH002237,S006,EMP090,David Smith,2024-01-21,morning,18:00,22:00,8.0,stocking
SCH002238,S006,EMP090,David Smith,2024-01-03,night,09:00,21:00,8.0,bakery
SCH002239,S006,EMP090,David Smith,2024-01-20,morning,13:00,05:00,8.0,checkout
SCH002240,S006,EMP090,David Smith,2024-01-28,night,21:00,23:00,8.0,produce
SCH002241,S006,EMP090,David Smith,2024-01-01,morning,19:00,18:00,8.0,dairy
SCH002242,S006,EMP090,David Smith,2024-01-13,evening,17:00,14:00,8.0,stocking
SCH002243,S006,EMP090,David Smith,2024-01-07,night,17:00,02:00,8.0,meat
SCH002244,S006,EMP090,David Smith,2024-01-12,night,06:00,23:00,8.0,dairy
